Name,Repository,Category,TagName,TagLastPushed,TagDigest,TagSize,StarCount,PullCount,DateDownloaded
Name,Repository,Category,TagName,TagLastPushed,TagDigest,TagSize,StarCount,PullCount,DateDownloaded
grafana,grafana,Verified,main-ubuntu,2024-06-03T10:27:00Z,sha256:b81f654d2e5f02313595bfeb749a24139018ec10db50527f6b96c6105a8a2faf,145481995,3063,4629830865,0001-01-01T00:00:00Z
grafana,grafana,Verified,main,2024-06-03T10:26:30Z,sha256:404bef16b08a78aca8226d7d9aa644d8b2e575cc827fd8983fc3ef9bf26430af,122683049,3063,4629830865,0001-01-01T00:00:00Z
grafana,grafana,Verified,latest-ubuntu,2024-05-26T12:14:04Z,sha256:dcd3ae78713958a862732c3608d32c03f0c279c35a2032d74b80b12c5cdc47b8,143493227,3063,4629830865,0001-01-01T00:00:00Z
grafana,grafana,Verified,11.0.0-ubuntu,2024-05-26T12:13:51Z,sha256:dcd3ae78713958a862732c3608d32c03f0c279c35a2032d74b80b12c5cdc47b8,143493227,3063,4629830865,0001-01-01T00:00:00Z
grafana,grafana,Verified,11.0.0,2024-05-26T12:13:25Z,sha256:0dc5a246ab16bb2c38a349fb588174e832b4c6c2db0981d0c3e6cd774ba66a54,120699297,3063,4629830865,0001-01-01T00:00:00Z
kubectl,bitnami,Verified,sha256-6b383654dba84f68c9603bec1fc891910ab8f4ee3f8b20b0e9492d1e3a2ec459,2024-05-15T15:00:58Z,sha256:57580198ad9da00ac01f04fc7ece72c1316d6308efba41746d33a587a20c1fd4,7967,114,3775919185,0001-01-01T00:00:00Z
kubectl,bitnami,Verified,1.27.14-debian-12-r1,2024-05-15T15:00:57Z,sha256:6b383654dba84f68c9603bec1fc891910ab8f4ee3f8b20b0e9492d1e3a2ec459,105767939,114,3775919185,0001-01-01T00:00:00Z
kubectl,bitnami,Verified,1.27.14,2024-05-15T15:00:57Z,sha256:6b383654dba84f68c9603bec1fc891910ab8f4ee3f8b20b0e9492d1e3a2ec459,105767939,114,3775919185,0001-01-01T00:00:00Z
kubectl,bitnami,Verified,1.27-debian-12,2024-05-15T15:00:56Z,sha256:6b383654dba84f68c9603bec1fc891910ab8f4ee3f8b20b0e9492d1e3a2ec459,105767939,114,3775919185,0001-01-01T00:00:00Z
kubectl,bitnami,Verified,1.27,2024-05-15T15:00:56Z,sha256:6b383654dba84f68c9603bec1fc891910ab8f4ee3f8b20b0e9492d1e3a2ec459,105767939,114,3775919185,0001-01-01T00:00:00Z
postgresql,bitnami,Verified,sha256-9d7c8db688f0775a7fcbef547e88b31d193edc311788dcf8643780d69309800c,2024-05-29T13:13:21Z,sha256:83ac4b7009d9ea5b72c39d4f22889b0876f48918b1bfb4d00ea0c246d3eb5870,7967,271,3670123067,0001-01-01T00:00:00Z
postgresql,bitnami,Verified,16.3.0-debian-12-r12,2024-05-29T13:13:20Z,sha256:9d7c8db688f0775a7fcbef547e88b31d193edc311788dcf8643780d69309800c,108646757,271,3670123067,0001-01-01T00:00:00Z
postgresql,bitnami,Verified,16.3.0,2024-05-29T13:13:19Z,sha256:9d7c8db688f0775a7fcbef547e88b31d193edc311788dcf8643780d69309800c,108646757,271,3670123067,0001-01-01T00:00:00Z
postgresql,bitnami,Verified,16-debian-12,2024-05-29T13:13:19Z,sha256:9d7c8db688f0775a7fcbef547e88b31d193edc311788dcf8643780d69309800c,108646757,271,3670123067,0001-01-01T00:00:00Z
postgresql,bitnami,Verified,16,2024-05-29T13:13:19Z,sha256:9d7c8db688f0775a7fcbef547e88b31d193edc311788dcf8643780d69309800c,108646757,271,3670123067,0001-01-01T00:00:00Z
redis,bitnami,Verified,sha256-5261cae9e4076b75d114e6bb032a0699c50b004ea06a680a5304c4c08d286adb,2024-05-19T18:49:13Z,sha256:8d283d334b5366e88f502cfc166157c994751eafc14488a645a3ca3d142a89d6,7967,279,3207559884,0001-01-01T00:00:00Z
redis,bitnami,Verified,7.2.5,2024-05-19T18:49:12Z,sha256:5261cae9e4076b75d114e6bb032a0699c50b004ea06a680a5304c4c08d286adb,50734250,279,3207559884,0001-01-01T00:00:00Z
redis,bitnami,Verified,7.2.5-debian-12-r0,2024-05-19T18:49:12Z,sha256:5261cae9e4076b75d114e6bb032a0699c50b004ea06a680a5304c4c08d286adb,50734250,279,3207559884,0001-01-01T00:00:00Z
redis,bitnami,Verified,7.2-debian-12,2024-05-19T18:49:11Z,sha256:5261cae9e4076b75d114e6bb032a0699c50b004ea06a680a5304c4c08d286adb,50734250,279,3207559884,0001-01-01T00:00:00Z
redis,bitnami,Verified,7.2,2024-05-19T18:49:11Z,sha256:5261cae9e4076b75d114e6bb032a0699c50b004ea06a680a5304c4c08d286adb,50734250,279,3207559884,0001-01-01T00:00:00Z
rancher-agent,rancher,Verified,v2.8-2af225291c89aa798c97208e427353acb1e49512-windows-ltsc2022,2024-06-03T07:09:24Z,sha256:451e83c3d03d209bd0818c63b6480789c9746983b9007cd03b7715b2c78432f0,2246992214,53,3194168195,0001-01-01T00:00:00Z
rancher-agent,rancher,Verified,v2.8-2af225291c89aa798c97208e427353acb1e49512-windows-1809,2024-06-03T06:47:50Z,sha256:46b868ca21bd6500397110f1b0c432223f2cf610d9d8e59ab9ad03762c82de0c,2314058371,53,3194168195,0001-01-01T00:00:00Z
rancher-agent,rancher,Verified,v2.9-2b0b02f11c60397c20989a87d4b09be4ef5a12fd-linux-amd64,2024-06-01T02:16:11Z,sha256:8f794e27b2bf9c250358d6d2920e253f3cd1d21d119a099a8cdd5ebe042172de,533308351,53,3194168195,0001-01-01T00:00:00Z
rancher-agent,rancher,Verified,v2.9-2b0b02f11c60397c20989a87d4b09be4ef5a12fd-windows-ltsc2022,2024-06-01T01:41:57Z,sha256:8e408715a7f933f65ab289b97af8bf17db94d9b501f63368ef0f99b1bbb233bc,2261712135,53,3194168195,0001-01-01T00:00:00Z
rancher-agent,rancher,Verified,v2.9-2b0b02f11c60397c20989a87d4b09be4ef5a12fd-windows-1809,2024-06-01T01:36:05Z,sha256:9310367a99dc58346083c26584c3d69e391b5c402b51200a48728f26ca8df109,2328805377,53,3194168195,0001-01-01T00:00:00Z
infrastructure-bundle,newrelic,Verified,nightly,2024-06-03T03:03:11Z,sha256:7659776b7110d6b0ba48754fa74905d7ec1dafcba6df86f2ad7c5dc4a93803e0,186971992,11,3129545837,0001-01-01T00:00:00Z
infrastructure-bundle,newrelic,Verified,3.2.45-rc,2024-05-30T10:08:08Z,sha256:c8ef7c1a4cccb1df3ac5c1aace2c93e14d1e74c9074a3aa45e936da86e528185,186972035,11,3129545837,0001-01-01T00:00:00Z
infrastructure-bundle,newrelic,Verified,3.2.44,2024-05-30T10:07:25Z,sha256:fe2acb7bf237df381c530b47d3e68edb6d7a99c248aa633f0e6a73cc14fc9a4e,186971796,11,3129545837,0001-01-01T00:00:00Z
infrastructure-bundle,newrelic,Verified,3.2.44-rc,2024-05-23T10:10:24Z,sha256:4ee39ee840d87b3cbb15ec9508687114b4c035754cd178504cebd97828b982aa,186971733,11,3129545837,0001-01-01T00:00:00Z
infrastructure-bundle,newrelic,Verified,3.2.43,2024-05-21T13:00:25Z,sha256:9edaed30c1e577fa0d01d4b2101e3b1b4b4792bf6aa5a26b9718da11ee314795,186663161,11,3129545837,0001-01-01T00:00:00Z
portainer,portainer,Verified,linux-amd64-2.0.1,2022-06-28T21:38:54Z,,56657214,2520,2926735573,0001-01-01T00:00:00Z
portainer,portainer,Verified,linux-ppc64le-2.0.1,2022-06-28T21:36:19Z,,25476818,2520,2926735573,0001-01-01T00:00:00Z
portainer,portainer,Verified,linux-s390x-2.0.1,2022-06-28T21:36:08Z,,27670184,2520,2926735573,0001-01-01T00:00:00Z
portainer,portainer,Verified,linux-arm64-2.0.1,2022-06-28T21:35:57Z,,37307071,2520,2926735573,0001-01-01T00:00:00Z
portainer,portainer,Verified,linux-arm-2.0.1,2022-06-28T21:35:46Z,,52012017,2520,2926735573,0001-01-01T00:00:00Z
sealed-secrets-controller,bitnami,Verified,sha256-e3a446372c7c20c20f3f592e3fa056498e255943e154f4e3f64ee4039a6a3da3,2024-05-23T16:03:08Z,sha256:821e07cc61697fb170dfd35dad799b441edc8cf9f5682e68b8d5f0ceaf759989,7967,8,2895501681,0001-01-01T00:00:00Z
sealed-secrets-controller,bitnami,Verified,0.26.3-debian-12-r0,2024-05-23T16:03:07Z,sha256:e3a446372c7c20c20f3f592e3fa056498e255943e154f4e3f64ee4039a6a3da3,12445015,8,2895501681,0001-01-01T00:00:00Z
sealed-secrets-controller,bitnami,Verified,0.26.3,2024-05-23T16:03:07Z,sha256:e3a446372c7c20c20f3f592e3fa056498e255943e154f4e3f64ee4039a6a3da3,12445015,8,2895501681,0001-01-01T00:00:00Z
sealed-secrets-controller,bitnami,Verified,0-debian-12,2024-05-23T16:03:06Z,sha256:e3a446372c7c20c20f3f592e3fa056498e255943e154f4e3f64ee4039a6a3da3,12445015,8,2895501681,0001-01-01T00:00:00Z
sealed-secrets-controller,bitnami,Verified,0,2024-05-23T16:03:06Z,sha256:e3a446372c7c20c20f3f592e3fa056498e255943e154f4e3f64ee4039a6a3da3,12445015,8,2895501681,0001-01-01T00:00:00Z
percona-xtradb-cluster-operator,percona,Verified,1.14.0-pxc8.0.36-backup-pxb8.0.35,2024-04-22T08:55:15Z,sha256:c17261dc7c40af2ab28510e702d4b6a2fb76b30001991fad3ddfa4271cc18157,169726459,16,2524385364,0001-01-01T00:00:00Z
percona-xtradb-cluster-operator,percona,Verified,1.14.0-proxysql2.5.5-1.2,2024-04-16T08:34:26Z,sha256:fcd7c1366f26f3dbaeff65d7ee08c43bbb88838cec9a0085447c1b56c717870d,101469681,16,2524385364,0001-01-01T00:00:00Z
percona-xtradb-cluster-operator,percona,Verified,1.14.0,2024-03-01T09:47:57Z,sha256:3232ae01d0ff1e17922a7f1b0f3c69ada18d3a335e68ff09e25c9b931c1cd319,60979533,16,2524385364,0001-01-01T00:00:00Z
percona-xtradb-cluster-operator,percona,Verified,1.14.0-pxc5.7-backup-pxb2.4.29,2024-02-27T09:46:41Z,sha256:e4871437d1a6952f67c43bd10a236dd36c72519220971a8ce644e9320a2a642e,120981702,16,2524385364,0001-01-01T00:00:00Z
percona-xtradb-cluster-operator,percona,Verified,1.14.0-pxc8.0-backup-pxb8.0.35,2024-02-21T08:13:00Z,sha256:a9cd538dc713462b147a9866152bda042e326b125a9f6bd5684b9b46e75a8b01,172759865,16,2524385364,0001-01-01T00:00:00Z
promtail,grafana,Verified,main,2024-06-03T10:19:40Z,sha256:7a02cdd143bc7539b88292c0802cd075c2a7325add890627d788315e4f5a9a70,61992511,160,1947548593,0001-01-01T00:00:00Z
promtail,grafana,Verified,main-fbd2739,2024-06-03T10:19:40Z,sha256:7a02cdd143bc7539b88292c0802cd075c2a7325add890627d788315e4f5a9a70,61992511,160,1947548593,0001-01-01T00:00:00Z
promtail,grafana,Verified,main-fbd2739-arm,2024-06-03T10:19:26Z,sha256:7ca0522ee03b5170c9b7c100cd251650643a039a9d7d5f5b6bc68c63c35d5293,57570586,160,1947548593,0001-01-01T00:00:00Z
promtail,grafana,Verified,main-fbd2739-amd64,2024-06-03T10:18:04Z,sha256:c282c1d86a00dbfb356aa666ca3214afdecfface4a967d275ec303e099c94d6f,61992511,160,1947548593,0001-01-01T00:00:00Z
promtail,grafana,Verified,main-fbd2739-arm64,2024-06-03T10:17:40Z,sha256:c18067aad5f6ff88e24751caab88ce58583a01cc8e5a16d3f42f785384cf4666,59550211,160,1947548593,0001-01-01T00:00:00Z
aws-for-fluent-bit,amazon,Verified,stable,2024-05-22T18:42:28Z,sha256:a8f9b517ee92dc46b233f74d7bd1f56ab3a4df774213c24aa2da16a4d5bcd051,138031265,28,1901689428,0001-01-01T00:00:00Z
aws-for-fluent-bit,amazon,Verified,init-debug-latest,2024-05-20T16:38:43Z,sha256:d04b9d93eb4195e8d24d8454834788e7c7315c2b75a74ae628fc13ffa00de5b7,497827565,28,1901689428,0001-01-01T00:00:00Z
aws-for-fluent-bit,amazon,Verified,init-latest,2024-05-20T16:38:40Z,sha256:4eb903b7c8128ce2530c83ca9b682d11df13b496113be83ffce07f0b510112d3,144307529,28,1901689428,0001-01-01T00:00:00Z
aws-for-fluent-bit,amazon,Verified,debug-latest,2024-05-20T16:38:36Z,sha256:ef18595eb11a65c81c093a186d9a7b5c6fb4b68ffc6dc939369ecc9641ad7668,491551490,28,1901689428,0001-01-01T00:00:00Z
aws-for-fluent-bit,amazon,Verified,init-debug-2.32.2.20240516,2024-05-20T16:38:30Z,sha256:d04b9d93eb4195e8d24d8454834788e7c7315c2b75a74ae628fc13ffa00de5b7,497827565,28,1901689428,0001-01-01T00:00:00Z
loki,grafana,Verified,main,2024-06-03T10:19:42Z,sha256:7d8d311df08138d9fa3a66f95908e8da31b55065d77f0d30ec6b006d1fb891ee,26861020,244,1820858290,0001-01-01T00:00:00Z
loki,grafana,Verified,main-fbd2739,2024-06-03T10:19:42Z,sha256:7d8d311df08138d9fa3a66f95908e8da31b55065d77f0d30ec6b006d1fb891ee,26861020,244,1820858290,0001-01-01T00:00:00Z
loki,grafana,Verified,main-fbd2739-arm,2024-06-03T10:19:01Z,sha256:3aabc7da0b5cef8e9873194064a785d1ecffcffe6c9d7fb3c40072fa77148197,25414566,244,1820858290,0001-01-01T00:00:00Z
loki,grafana,Verified,main-fbd2739-arm64,2024-06-03T10:17:51Z,sha256:8514bc6eb080e945ca2635a9b07129a9891c91a678bc1ea8be259c9701250bff,24964921,244,1820858290,0001-01-01T00:00:00Z
loki,grafana,Verified,main-fbd2739-amd64,2024-06-03T10:17:51Z,sha256:61134523c2c62a61271e4d8f87590c0fb01e672bb0c5199f78dd7d376961dc20,26861020,244,1820858290,0001-01-01T00:00:00Z
mongodb,bitnami,Verified,sha256-d3ee2ee6f3663709bb12f6f550f90947cc83bb2229bbbb1db5756af20a5314d9,2024-05-28T10:47:34Z,sha256:8a3510198b54584dd27d83952c770ed5db44c6a48a0082ca6370aa4683dca1ca,7967,251,1691750417,0001-01-01T00:00:00Z
mongodb,bitnami,Verified,7.0.11,2024-05-28T10:47:32Z,sha256:d3ee2ee6f3663709bb12f6f550f90947cc83bb2229bbbb1db5756af20a5314d9,250689073,251,1691750417,0001-01-01T00:00:00Z
mongodb,bitnami,Verified,7.0.11-debian-12-r0,2024-05-28T10:47:32Z,sha256:d3ee2ee6f3663709bb12f6f550f90947cc83bb2229bbbb1db5756af20a5314d9,250689073,251,1691750417,0001-01-01T00:00:00Z
mongodb,bitnami,Verified,7.0-debian-12,2024-05-28T10:47:31Z,sha256:d3ee2ee6f3663709bb12f6f550f90947cc83bb2229bbbb1db5756af20a5314d9,250689073,251,1691750417,0001-01-01T00:00:00Z
mongodb,bitnami,Verified,7.0,2024-05-28T10:47:31Z,sha256:d3ee2ee6f3663709bb12f6f550f90947cc83bb2229bbbb1db5756af20a5314d9,250689073,251,1691750417,0001-01-01T00:00:00Z
nri-kube-events,newrelic,Verified,nightly,2024-06-03T03:03:33Z,sha256:e173b26de75a7bb97e506742fbc34d3ed593ef7952c023ca3b32d217b58e01ea,31351083,2,1685159077,0001-01-01T00:00:00Z
nri-kube-events,newrelic,Verified,2.9.8,2024-05-27T12:11:59Z,sha256:6a70715e0fd9c75dda9b38d33c3fa49e4afa75b45dfb58071dc2fdf3cd4a135c,31351080,2,1685159077,0001-01-01T00:00:00Z
nri-kube-events,newrelic,Verified,2.9.7,2024-05-13T12:12:45Z,sha256:250494c0b1de11b9a06302fe7d624e30d41032fb025750ee8cb25ee702a333c8,32961470,2,1685159077,0001-01-01T00:00:00Z
nri-kube-events,newrelic,Verified,2.9.6,2024-04-29T12:12:16Z,sha256:789ac84a57ded7667e5336fabef811f4c61c1333970a05368aec0b030c874125,32968935,2,1685159077,0001-01-01T00:00:00Z
nri-kube-events,newrelic,Verified,2.9.5,2024-04-22T12:12:17Z,sha256:7e7bfc7b735ef9a5430eaaf46a8bfcc79777e67262c8e7383728a5b845058bc8,32337053,2,1685159077,0001-01-01T00:00:00Z
nri-kubernetes,newrelic,Verified,nightly,2024-06-03T04:06:47Z,sha256:b6942acb5f556f49442f71d0e6dd22f3b816b5481baa88175b02d9fe8e6e18e2,60716698,2,1682484021,0001-01-01T00:00:00Z
nri-kubernetes,newrelic,Verified,main,2024-05-28T23:34:19Z,sha256:f016a58d5d8d5989e79418f0e2ecc00c56d15ceb9c34f8e3a31317a1e43556ec,60716828,2,1682484021,0001-01-01T00:00:00Z
nri-kubernetes,newrelic,Verified,3.28.8,2024-05-27T12:10:21Z,sha256:902cbefac72750b0486be9391c0a2daaec0c619284bfdddc6e1af055a4c2f54e,60716663,2,1682484021,0001-01-01T00:00:00Z
nri-kubernetes,newrelic,Verified,3.28.7,2024-05-20T12:11:43Z,sha256:5bbd2684f91f6c15e0bed58b20e286a9c76a5a04376bb3d1693985cc61773159,58216260,2,1682484021,0001-01-01T00:00:00Z
nri-kubernetes,newrelic,Verified,3.28.6,2024-05-13T12:10:08Z,sha256:d85ceda61514d127c4ea54dc974402d6d3f302f9f766a58f3c1f3859f981fdea,58216193,2,1682484021,0001-01-01T00:00:00Z
cloudwatch-agent,amazon,Verified,1.300040.0b650,2024-05-28T19:01:18Z,sha256:52e9f3a5854ae65f0f8e547f0cfcbf9a5d85738088b93f6e6cd8965260021eed,93912239,33,1383026684,0001-01-01T00:00:00Z
cloudwatch-agent,amazon,Verified,latest-arm64,2024-05-28T19:01:15Z,sha256:7f9af62cd00d24015acdc5056534329874c965ca76b3b446cd7126c4d9bc02ea,86108819,33,1383026684,0001-01-01T00:00:00Z
cloudwatch-agent,amazon,Verified,1.300040.0b650-arm64,2024-05-28T19:01:15Z,sha256:7f9af62cd00d24015acdc5056534329874c965ca76b3b446cd7126c4d9bc02ea,86108819,33,1383026684,0001-01-01T00:00:00Z
cloudwatch-agent,amazon,Verified,latest-amd64,2024-05-28T19:01:15Z,sha256:aeea5611b4e05439af1b131c020ac7426c47188dcbdcec679e1f56ca5a09bdb2,93912239,33,1383026684,0001-01-01T00:00:00Z
cloudwatch-agent,amazon,Verified,1.300040.0b650-amd64,2024-05-28T19:01:01Z,sha256:aeea5611b4e05439af1b131c020ac7426c47188dcbdcec679e1f56ca5a09bdb2,93912239,33,1383026684,0001-01-01T00:00:00Z
amazon-ecs-agent,amazon,Verified,1133dd99,2024-05-16T23:29:03Z,sha256:6b354d4e05c3ca23e7343ba71412f5d736433fd5353be8e777f8c289837c667c,27825570,104,1203323117,0001-01-01T00:00:00Z
amazon-ecs-agent,amazon,Verified,v1.82.4,2024-05-16T23:28:59Z,sha256:6b354d4e05c3ca23e7343ba71412f5d736433fd5353be8e777f8c289837c667c,27825570,104,1203323117,0001-01-01T00:00:00Z
amazon-ecs-agent,amazon,Verified,arm64-latest,2024-05-16T23:28:31Z,sha256:5fddbd4d4a5cea4e3c1cd4f5fcd1cd2f131949ed5eaba766be39fa9222f1aa96,25271450,104,1203323117,0001-01-01T00:00:00Z
amazon-ecs-agent,amazon,Verified,arm64-1133dd99,2024-05-16T23:28:30Z,sha256:5fddbd4d4a5cea4e3c1cd4f5fcd1cd2f131949ed5eaba766be39fa9222f1aa96,25271450,104,1203323117,0001-01-01T00:00:00Z
amazon-ecs-agent,amazon,Verified,arm64-v1.82.4,2024-05-16T23:28:29Z,sha256:5fddbd4d4a5cea4e3c1cd4f5fcd1cd2f131949ed5eaba766be39fa9222f1aa96,25271450,104,1203323117,0001-01-01T00:00:00Z
datacollector,lacework,Verified,6.14.0,2024-05-13T22:12:10Z,sha256:572c16f0fd270f76a4bfaca27d35e809c913182aee73b0a13026be36862a03b5,55562523,20,1199638315,0001-01-01T00:00:00Z
datacollector,lacework,Verified,6.14.0-arm64,2024-05-13T22:12:07Z,sha256:40741060e8af9e5c2172279b045086107308c8b15879b28018c2378e703d8280,50639329,20,1199638315,0001-01-01T00:00:00Z
datacollector,lacework,Verified,6.14.0-amd64,2024-05-13T22:12:05Z,sha256:445cbab184fa60c0db2214adc380a260cc7b58ffbeebe958c474601b4a8b8285,55562523,20,1199638315,0001-01-01T00:00:00Z
datacollector,lacework,Verified,latest-sidecar,2024-05-13T22:12:03Z,sha256:da7982db99728dafe521f00048d351275211d6beefb81fe18b6f82f7e74da34a,41046991,20,1199638315,0001-01-01T00:00:00Z
datacollector,lacework,Verified,6.14.0-sidecar,2024-05-13T22:12:01Z,sha256:da7982db99728dafe521f00048d351275211d6beefb81fe18b6f82f7e74da34a,41046991,20,1199638315,0001-01-01T00:00:00Z
aws-xray-daemon,amazon,Verified,3.x,2024-05-01T17:04:23Z,sha256:52ba5142ef53de38bc294fcf118089bd7e2137826414597f056d9a7971df47ac,56482879,34,1177445191,0001-01-01T00:00:00Z
aws-xray-daemon,amazon,Verified,3.3.12,2024-05-01T17:04:22Z,sha256:52ba5142ef53de38bc294fcf118089bd7e2137826414597f056d9a7971df47ac,56482879,34,1177445191,0001-01-01T00:00:00Z
aws-xray-daemon,amazon,Verified,alpha,2024-05-01T04:51:24Z,sha256:21b6f0d90e18884651ee3315a8fe1fab8e162f1d5e9dea1d365401828a4e36d8,56482963,34,1177445191,0001-01-01T00:00:00Z
aws-xray-daemon,amazon,Verified,3.3.11,2024-03-27T17:19:25Z,sha256:d5e3ac0fc2678f09113bf09f020d596f19f81f490721c99a52fc76ff0c5be9e6,56478466,34,1177445191,0001-01-01T00:00:00Z
aws-xray-daemon,amazon,Verified,3.3.10,2023-12-21T19:39:17Z,sha256:a258f0732fc5e318d57f816feee675754b1cca61fb2589918203730d8d76899e,56277302,34,1177445191,0001-01-01T00:00:00Z
portainer-ce,portainer,Verified,alpine-sts,2024-05-21T00:14:23Z,sha256:a6f635877e0daa4aa39c1cbf4e73a31b35d342284588fa72fd8a91efb3c6a091,96175106,2272,1113904444,0001-01-01T00:00:00Z
portainer-ce,portainer,Verified,sts,2024-05-21T00:14:22Z,sha256:f5277f6cab33b3471148fb00dc4b4a09995ba64b473448a58f616d202686564b,92890056,2272,1113904444,0001-01-01T00:00:00Z
portainer-ce,portainer,Verified,2.20.3-alpine,2024-05-20T21:37:43Z,sha256:a6f635877e0daa4aa39c1cbf4e73a31b35d342284588fa72fd8a91efb3c6a091,96175106,2272,1113904444,0001-01-01T00:00:00Z
portainer-ce,portainer,Verified,2.20.3,2024-05-20T21:37:43Z,sha256:f5277f6cab33b3471148fb00dc4b4a09995ba64b473448a58f616d202686564b,92890056,2272,1113904444,0001-01-01T00:00:00Z
portainer-ce,portainer,Verified,linux-ppc64le-2.20.3-alpine,2024-05-20T21:36:56Z,sha256:16c35961767d2eb0a1068c653e6bf7154d96b0b76d839c2978c65ef75d3f1861,82035054,2272,1113904444,0001-01-01T00:00:00Z
nginx-unprivileged,nginxinc,Verified,bookworm-perl,2024-06-03T04:45:47Z,sha256:1967e7b4dd4b88064bfda24737988c8a97df580d040cd19b37c348cce9beed64,82589766,152,1104285334,0001-01-01T00:00:00Z
nginx-unprivileged,nginxinc,Verified,perl,2024-06-03T04:45:43Z,sha256:1967e7b4dd4b88064bfda24737988c8a97df580d040cd19b37c348cce9beed64,82589766,152,1104285334,0001-01-01T00:00:00Z
nginx-unprivileged,nginxinc,Verified,mainline-bookworm-perl,2024-06-03T04:45:38Z,sha256:1967e7b4dd4b88064bfda24737988c8a97df580d040cd19b37c348cce9beed64,82589766,152,1104285334,0001-01-01T00:00:00Z
nginx-unprivileged,nginxinc,Verified,mainline-perl,2024-06-03T04:45:34Z,sha256:1967e7b4dd4b88064bfda24737988c8a97df580d040cd19b37c348cce9beed64,82589766,152,1104285334,0001-01-01T00:00:00Z
nginx-unprivileged,nginxinc,Verified,1-bookworm-perl,2024-06-03T04:45:30Z,sha256:1967e7b4dd4b88064bfda24737988c8a97df580d040cd19b37c348cce9beed64,82589766,152,1104285334,0001-01-01T00:00:00Z
agent,portainer,Verified,alpine-sts,2024-05-21T00:14:18Z,sha256:454a11dfae4971c936f4a24cd0048eda7f33426c2934a5fe34eaa963644338e0,71788755,239,1094292352,0001-01-01T00:00:00Z
agent,portainer,Verified,sts,2024-05-21T00:14:14Z,sha256:7ed2b925ca43f05f4181931e7f287e1e72346827a0ed93052a65f583c6a97d91,68503706,239,1094292352,0001-01-01T00:00:00Z
agent,portainer,Verified,2.20.3-alpine,2024-05-20T21:31:24Z,sha256:454a11dfae4971c936f4a24cd0048eda7f33426c2934a5fe34eaa963644338e0,71788755,239,1094292352,0001-01-01T00:00:00Z
agent,portainer,Verified,2.20.3,2024-05-20T21:31:20Z,sha256:7ed2b925ca43f05f4181931e7f287e1e72346827a0ed93052a65f583c6a97d91,68503706,239,1094292352,0001-01-01T00:00:00Z
agent,portainer,Verified,windows1809-amd64-2.20.3,2024-05-20T21:30:55Z,sha256:028b4b6878b5fa92af12b287ac5cd381ab85a625117ff710472ad3cebcae6380,263582823,239,1094292352,0001-01-01T00:00:00Z
external-dns,bitnami,Verified,sha256-eb20c5cfba851e79ee4dbe27a98b300419c6fe0f9e2a37f3609818216bfebf67,2024-05-17T07:26:32Z,sha256:7ae98c10aa1b842c80857b80935f26d619f4b92862fcc5a32752cc8674a1a112,7967,19,1048412818,0001-01-01T00:00:00Z
external-dns,bitnami,Verified,0.14.2,2024-05-17T07:26:30Z,sha256:eb20c5cfba851e79ee4dbe27a98b300419c6fe0f9e2a37f3609818216bfebf67,72732329,19,1048412818,0001-01-01T00:00:00Z
external-dns,bitnami,Verified,0.14.2-debian-12-r0,2024-05-17T07:26:30Z,sha256:eb20c5cfba851e79ee4dbe27a98b300419c6fe0f9e2a37f3609818216bfebf67,72732329,19,1048412818,0001-01-01T00:00:00Z
external-dns,bitnami,Verified,0-debian-12,2024-05-17T07:26:29Z,sha256:eb20c5cfba851e79ee4dbe27a98b300419c6fe0f9e2a37f3609818216bfebf67,72732329,19,1048412818,0001-01-01T00:00:00Z
external-dns,bitnami,Verified,0,2024-05-17T07:26:29Z,sha256:eb20c5cfba851e79ee4dbe27a98b300419c6fe0f9e2a37f3609818216bfebf67,72732329,19,1048412818,0001-01-01T00:00:00Z
nginx-ingress,nginx,Verified,edge-ubi,2024-06-03T08:38:01Z,sha256:f1fda8a43a731553eb123cc6018290a4bdb9674048900e37b35f30a3bc0b45fb,97792915,92,1018841274,0001-01-01T00:00:00Z
nginx-ingress,nginx,Verified,edge,2024-06-03T08:37:50Z,sha256:ceff79928c5a2dc724c70206172384ec337a515d65adc6685c08d375d9c6dc19,109337379,92,1018841274,0001-01-01T00:00:00Z
nginx-ingress,nginx,Verified,edge-alpine,2024-06-03T08:37:36Z,sha256:dad7ef829fe5a80e3602ac8f7743cbfa995044724e173d9ac9d3eaa4b75107ff,53407844,92,1018841274,0001-01-01T00:00:00Z
nginx-ingress,nginx,Verified,3.5,2024-05-31T15:29:03Z,sha256:5b4e17905cbf43522760536947d92ac849a2771911d42febd4a10394973bee28,94198691,92,1018841274,0001-01-01T00:00:00Z
nginx-ingress,nginx,Verified,3.5.2,2024-05-31T15:28:59Z,sha256:5b4e17905cbf43522760536947d92ac849a2771911d42febd4a10394973bee28,94198691,92,1018841274,0001-01-01T00:00:00Z
newrelic-fluentbit-output,newrelic,Verified,2.0.0-windows-ltsc-2022,2024-05-23T16:37:43Z,sha256:de8303d7aa7f5059f33b5828909829e5a6d6d4be0c1ed251704f49e67d03c56d,2127815745,3,1016105203,0001-01-01T00:00:00Z
newrelic-fluentbit-output,newrelic,Verified,2.0.0-windows-ltsc-2019,2024-05-23T16:34:48Z,sha256:e6666a0b5e20167d9a5361d86af038c52f9731379055bcca542d92d9611232e8,2194839492,3,1016105203,0001-01-01T00:00:00Z
